home_avg_pts_for,home_avg_pts_against,home_last5_wins,home_home_wins_pct,home_away_wins_pct,home_avg_margin,away_avg_pts_for,away_avg_pts_against,away_last5_wins,away_home_wins_pct,away_away_wins_pct,away_avg_margin,home_court_flag,implied_total,efficiency_diff,target_total,target_margin,game_id,date,season,home_team_id,away_team_id
77.3,82.4,1,0.3333333333333333,0.36363636363636365,-5.1,75.5,62.0,4,0.9090909090909091,0.8,13.5,1,152.8,-18.60000000000001,165,-9,401812006,2026-01-09,2026,111,350
75.2,65.0,3,0.6666666666666666,0.5714285714285714,10.2,69.9,77.0,3,0.6,0.2,-7.1,1,145.10000000000002,17.299999999999997,143,-3,401806427,2026-01-09,2026,2565,2031
79.5,75.0,3,0.6363636363636364,0.25,4.5,83.3,72.2,3,0.7272727272727273,0.6666666666666666,11.1,1,162.8,-6.599999999999994,134,-10,401825429,2026-01-09,2026,2483,194
70.4,74.9,2,0.5384615384615384,0.25,-4.5,78.3,67.8,2,0.8181818181818182,0.5,10.5,1,148.7,-15.0,123,13,401829191,2026-01-09,2026,204,2547
75.9,81.5,0,0.6363636363636364,0.0,-5.6,74.8,67.9,3,1.0,0.3333333333333333,6.9,1,150.7,-12.499999999999986,179,1,401829187,2026-01-09,2026,2501,279
73.1,81.6,1,0.5555555555555556,0.14285714285714285,-8.5,65.3,74.8,1,0.4,0.14285714285714285,-9.5,1,138.39999999999998,1.0,146,20,401829188,2026-01-09,2026,301,2492
78.9,74.4,4,0.8,0.25,4.5,72.0,80.2,1,0.5,0.0,-8.2,1,150.9,12.700000000000003,140,-2,401812389,2026-01-09,2026,2681,2598
67.2,75.9,0,0.0,0.125,-8.7,78.9,70.3,4,0.7142857142857143,0.375,8.6,1,146.10000000000002,-17.30000000000001,160,-8,401806429,2026-01-09,2026,88,2546
72.2,73.1,3,0.8571428571428571,0.3333333333333333,-0.9,74.3,73.4,3,0.8,0.16666666666666666,0.9,1,146.5,-1.799999999999983,150,10,401808606,2026-01-09,2026,2572,326
80.9,67.3,4,1.0,0.42857142857142855,13.6,76.4,77.1,0,0.6,0.1,-0.7,1,157.3,14.299999999999997,161,17,401805165,2026-01-09,2026,3084,253
67.3,75.4,1,0.5,0.1111111111111111,-8.1,75.1,76.0,4,0.8,0.5555555555555556,-0.9,1,142.39999999999998,-7.200000000000003,158,-22,401806430,2026-01-09,2026,2710,2634
76.8,71.6,1,0.875,0.2857142857142857,5.2,80.9,77.6,3,0.75,0.3333333333333333,3.3,1,157.7,1.8999999999999915,179,-7,401809126,2026-01-09,2026,2540,302
70.1,72.9,2,0.8571428571428571,0.0,-2.8,81.8,76.2,2,0.6666666666666666,0.16666666666666666,5.6,1,151.89999999999998,-8.400000000000006,143,-13,401808523,2026-01-09,2026,2464,2692
67.9,80.1,2,0.6666666666666666,0.1111111111111111,-12.2,85.2,72.1,3,1.0,0.25,13.1,1,153.10000000000002,-25.299999999999997,174,8,401807675,2026-01-09,2026,56,288
74.3,74.4,4,1.0,0.2727272727272727,-0.1,72.1,63.6,4,1.0,0.5,8.5,1,146.39999999999998,-8.600000000000001,144,-8,401806428,2026-01-09,2026,2413,2630
74.7,78.9,1,0.75,0.2727272727272727,-4.2,69.5,66.0,1,0.6666666666666666,0.2222222222222222,3.5,1,144.2,-7.700000000000003,120,26,401812336,2026-01-09,2026,2330,2441
71.1,60.4,2,1.0,0.0,10.7,76.4,70.8,5,0.8888888888888888,0.6,5.6,1,147.5,5.099999999999987,128,-16,401804871,2026-01-09,2026,2348,2335
82.8,67.2,4,0.8888888888888888,0.42857142857142855,15.6,70.7,72.5,2,0.7777777777777778,0.3333333333333333,-1.8,1,153.5,17.39999999999999,164,-4,401805163,2026-01-09,2026,2627,2000
75.0,77.8,3,0.6,0.18181818181818182,-2.8,75.3,68.7,3,0.75,0.375,6.6,1,150.3,-9.399999999999991,102,-2,401808604,2026-01-09,2026,2247,2026
80.8,78.3,2,0.625,0.2857142857142857,2.5,77.9,72.2,4,1.0,0.2857142857142857,5.7,1,158.7,-3.200000000000003,153,-11,401807673,2026-01-09,2026,526,2046
79.1,78.2,1,0.6666666666666666,0.125,0.9,81.7,71.2,3,0.875,0.0,10.5,1,160.8,-9.600000000000009,162,6,401807674,2026-01-09,2026,91,2110
71.7,71.4,3,0.5,0.625,0.3,70.2,78.4,1,0.4444444444444444,0.0,-8.2,1,141.9,8.5,119,1,401812110,2026-01-09,2026,261,2066
80.7,76.9,3,0.875,0.25,3.8,80.0,85.0,1,0.42857142857142855,0.3333333333333333,-5.0,1,160.7,8.799999999999997,185,5,401809156,2026-01-09,2026,2463,13
79.7,70.8,3,0.8888888888888888,0.6666666666666666,8.9,85.8,85.5,2,0.625,0.125,0.3,1,165.5,8.600000000000009,159,-17,401809088,2026-01-09,2026,28,2239
72.0,76.3,2,1.0,0.3333333333333333,-4.3,77.7,69.3,4,0.7142857142857143,0.4444444444444444,8.4,1,149.7,-12.700000000000003,156,12,401805164,2026-01-09,2026,2856,3101
80.4,80.0,3,1.0,0.2,0.4,70.4,64.8,3,0.7142857142857143,0.3333333333333333,5.6,1,150.8,-5.200000000000003,158,14,401812004,2026-01-09,2026,2097,2261
79.5,74.7,2,0.8,0.375,4.8,65.3,72.0,2,0.5,0.1111111111111111,-6.7,1,144.8,11.5,145,7,401812403,2026-01-09,2026,2115,284
71.4,74.3,2,0.6,0.45454545454545453,-2.9,72.7,80.2,1,0.5714285714285714,0.0,-7.5,1,144.10000000000002,4.6000000000000085,136,-4,401808603,2026-01-09,2026,324,295
88.6,75.5,2,1.0,0.4,13.1,64.5,68.6,2,0.4,0.25,-4.1,1,153.1,17.19999999999999,132,12,401804872,2026-01-09,2026,2534,48
73.5,79.5,3,0.625,0.25,-6.0,72.1,82.6,1,0.6,0.3,-10.5,1,145.6,4.5,133,1,401823741,2026-01-09,2026,2934,27
68.1,68.5,2,0.625,0.125,-0.4,66.5,69.3,1,0.875,0.25,-2.8,1,134.6,2.3999999999999915,93,19,401812001,2026-01-09,2026,2182,2619
73.2,79.0,2,0.5,0.1,-5.8,81.2,74.3,3,0.8888888888888888,0.5,6.9,1,154.4,-12.700000000000003,170,-24,401818379,2026-01-09,2026,140,2449
77.1,76.9,1,0.625,0.3333333333333333,0.2,92.5,83.5,3,0.7142857142857143,0.3,9.0,1,169.6,-8.800000000000011,166,8,401818380,2026-01-09,2026,2571,2172
72.2,76.9,0,0.75,0.18181818181818182,-4.7,86.5,92.0,2,1.0,0.0,-5.5,1,158.7,0.7999999999999972,128,-26,401807677,2026-01-09,2026,294,2511
82.9,68.8,4,0.8,0.75,14.1,68.3,76.5,3,0.7272727272727273,0.0,-8.2,1,151.2,22.30000000000001,136,26,401825427,2026-01-09,2026,356,164
82.1,72.5,3,0.8333333333333334,0.5,9.6,77.9,77.0,3,0.6,0.4,0.9,1,160.0,8.699999999999989,152,-6,401808471,2026-01-09,2026,70,149
89.2,71.0,5,1.0,0.8571428571428571,18.2,84.1,75.7,4,0.8333333333333334,0.6,8.4,1,173.3,9.800000000000011,166,12,401829190,2026-01-09,2026,2250,2541
84.5,81.1,1,0.8333333333333334,0.5555555555555556,3.4,82.9,73.0,2,0.6666666666666666,0.3333333333333333,9.9,1,167.4,-6.5,157,13,401808489,2026-01-09,2026,2458,304
79.1,86.3,0,0.5,0.0,-7.2,80.0,70.1,4,0.8571428571428571,0.25,9.9,1,159.1,-17.10000000000001,132,-4,401808454,2026-01-09,2026,331,147
76.9,78.5,1,0.3333333333333333,0.2222222222222222,-1.6,66.1,72.0,1,0.5,0.2857142857142857,-5.9,1,143.0,4.300000000000011,168,8,401807676,2026-01-09,2026,2198,2453
67.6,72.9,2,0.6666666666666666,0.0,-5.3,77.2,84.7,2,0.5714285714285714,0.25,-7.5,1,144.8,2.1999999999999886,132,10,401806426,2026-01-09,2026,2197,2635
74.9,74.3,2,0.6666666666666666,0.375,0.6,85.3,76.3,3,0.6666666666666666,0.5,9.0,1,160.2,-8.399999999999991,133,-5,401812005,2026-01-09,2026,2448,2210
75.8,70.5,3,1.0,0.3333333333333333,5.3,71.6,77.5,4,0.6,0.2727272727272727,-5.9,1,147.39999999999998,11.200000000000003,156,-8,401806432,2026-01-10,2026,2815,2031
71.4,59.0,5,0.7777777777777778,0.5714285714285714,12.4,71.4,75.4,1,0.375,0.125,-4.0,1,142.8,16.400000000000006,126,26,401820163,2026-01-10,2026,2426,322
64.9,75.1,1,0.4444444444444444,0.14285714285714285,-10.2,92.3,66.4,5,0.9230769230769231,1.0,25.9,1,157.2,-36.09999999999998,156,-12,401828367,2026-01-10,2026,2325,139
85.3,76.1,2,1.0,0.4,9.2,75.7,69.1,5,0.8888888888888888,0.6666666666666666,6.6,1,161.0,2.5999999999999943,156,-8,401804877,2026-01-10,2026,2534,2335
77.8,75.0,3,0.8,0.45454545454545453,2.8,72.7,79.7,2,0.5,0.1,-7.0,1,150.5,9.799999999999997,130,4,401812368,2026-01-10,2026,112358,2598
76.9,69.1,4,1.0,0.5,7.8,67.1,70.2,1,0.4,0.3,-3.1,1,144.0,10.90000000000002,134,12,401808875,2026-01-10,2026,2377,2545
61.0,64.5,3,0.375,0.1111111111111111,-3.5,82.7,74.9,4,0.75,0.5,7.8,1,143.7,-11.299999999999997,160,-20,401808613,2026-01-10,2026,309,2653
65.4,77.7,3,0.6666666666666666,0.2727272727272727,-12.3,62.4,69.5,1,0.16666666666666666,0.09090909090909091,-7.1,1,127.80000000000001,-5.199999999999996,144,-4,401812115,2026-01-10,2026,2885,311
70.5,74.8,1,0.6,0.18181818181818182,-4.3,72.6,62.7,2,0.875,0.3333333333333333,9.9,1,143.1,-14.199999999999989,148,-4,401813331,2026-01-10,2026,2529,2368
69.7,77.2,1,0.5,0.0,-7.5,76.1,67.5,4,0.9,0.6,8.6,1,145.8,-16.099999999999994,149,-3,401822895,2026-01-10,2026,269,222
88.9,71.5,5,1.0,1.0,17.4,80.4,72.3,3,0.9090909090909091,0.5,8.1,1,169.3,9.299999999999997,157,11,401808167,2026-01-10,2026,238,99
83.9,69.9,2,1.0,0.2222222222222222,14.0,79.6,73.9,4,0.8571428571428571,0.5555555555555556,5.7,1,163.5,8.300000000000011,206,12,401809321,2026-01-10,2026,2382,2747
77.1,72.2,3,0.7777777777777778,0.2222222222222222,4.9,71.6,69.4,2,0.8571428571428571,0.2,2.2,1,148.7,2.700000000000003,147,7,401823907,2026-01-10,2026,2344,2506
74.7,64.8,3,0.9090909090909091,0.0,9.9,77.8,68.5,4,0.9,0.4,9.3,1,152.5,0.6000000000000085,161,11,401827614,2026-01-10,2026,277,2305
86.4,68.1,5,0.9090909090909091,0.75,18.3,77.4,75.3,3,0.8333333333333334,0.0,2.1,1,163.8,16.200000000000003,172,10,401820660,2026-01-10,2026,2390,59
84.9,78.7,1,0.875,0.2857142857142857,6.2,67.3,65.5,4,0.6,0.4,1.8,1,152.2,4.400000000000006,170,6,401804873,2026-01-10,2026,338,55
78.8,68.9,3,0.75,0.3333333333333333,9.9,97.1,81.5,4,0.9166666666666666,0.6666666666666666,15.6,1,175.89999999999998,-5.700000000000003,145,-5,401808165,2026-01-10,2026,2579,61
71.1,69.0,3,0.8333333333333334,0.6,2.1,86.1,76.1,5,0.875,0.5555555555555556,10.0,1,157.2,-7.900000000000006,158,16,401808610,2026-01-10,2026,6,290
73.7,75.2,3,0.5,0.18181818181818182,-1.5,77.3,73.0,4,0.8888888888888888,0.42857142857142855,4.3,1,151.0,-5.799999999999997,154,8,401808608,2026-01-10,2026,2247,276
78.8,74.4,3,0.6666666666666666,0.25,4.4,63.9,68.0,2,0.8333333333333334,0.1,-4.1,1,142.7,8.499999999999993,139,-1,401812412,2026-01-10,2026,2681,2385
77.2,74.2,4,0.8,0.36363636363636365,3.0,81.7,85.8,1,0.42857142857142855,0.1,-4.1,1,158.9,7.099999999999994,134,16,401817612,2026-01-10,2026,2739,85
77.5,62.7,5,1.0,0.6363636363636364,14.8,72.1,70.0,3,0.7142857142857143,0.3333333333333333,2.1,1,149.6,12.700000000000003,131,3,401812007,2026-01-10,2026,2275,2405
74.5,77.6,1,0.8571428571428571,0.2222222222222222,-3.1,72.6,79.3,1,0.5714285714285714,0.1,-6.7,1,147.1,3.6000000000000085,139,1,401808609,2026-01-10,2026,256,295
75.1,61.8,4,1.0,0.625,13.3,67.9,77.2,0,0.5,0.2222222222222222,-9.3,1,143.0,22.599999999999994,152,18,401808968,2026-01-10,2026,2617,2277
79.7,73.6,3,0.7142857142857143,0.5,6.1,77.6,71.0,5,0.8571428571428571,0.3333333333333333,6.6,1,157.3,-0.4999999999999858,181,3,401808472,2026-01-10,2026,70,147
79.0,66.1,4,1.0,0.42857142857142855,12.9,72.4,73.4,2,0.5555555555555556,0.14285714285714285,-1.0,1,151.4,13.900000000000006,122,-4,401830265,2026-01-10,2026,2287,82
83.4,69.3,4,1.0,0.4,14.1,77.6,64.6,5,1.0,1.0,13.0,1,161.0,1.1000000000000085,160,-6,401825431,2026-01-10,2026,84,158
70.1,75.7,2,0.7142857142857143,0.5555555555555556,-5.6,62.6,77.1,2,0.6,0.1111111111111111,-14.5,1,132.7,8.899999999999984,124,18,401813386,2026-01-10,2026,314,315
86.0,60.5,5,1.0,1.0,25.5,88.9,83.1,4,0.9166666666666666,0.6666666666666666,5.8,1,174.9,19.69999999999999,154,12,401827611,2026-01-10,2026,66,197
70.4,78.2,0,0.6,0.18181818181818182,-7.8,77.9,79.9,4,0.75,0.42857142857142855,-2.0,1,148.3,-5.799999999999997,118,32,401807684,2026-01-10,2026,294,2698
66.1,74.9,1,0.75,0.14285714285714285,-8.8,72.3,69.8,3,0.7777777777777778,0.2857142857142857,2.5,1,138.39999999999998,-11.300000000000011,126,12,401823046,2026-01-10,2026,2379,47
69.8,65.7,2,0.8333333333333334,0.5555555555555556,4.1,67.7,66.9,4,0.8333333333333334,0.4,0.8,1,137.5,3.299999999999997,122,-4,401813424,2026-01-10,2026,2561,2771
76.2,90.9,0,0.3333333333333333,0.0,-14.7,84.1,87.7,3,1.0,0.1111111111111111,-3.6,1,160.3,-11.099999999999994,171,-7,401807683,2026-01-10,2026,2454,2511
80.0,76.5,2,0.8571428571428571,0.1111111111111111,3.5,82.3,74.8,3,0.8181818181818182,0.5,7.5,1,162.3,-4.0,152,-18,401817613,2026-01-10,2026,270,94
80.9,70.0,4,1.0,0.42857142857142855,10.9,78.7,70.9,3,0.7142857142857143,0.4,7.8,1,159.60000000000002,3.1000000000000085,168,16,401805167,2026-01-10,2026,3084,3101
66.3,73.8,2,0.625,0.0,-7.5,78.9,77.4,2,0.7272727272727273,0.25,1.5,1,145.2,-9.0,124,-12,401804874,2026-01-10,2026,2638,98
62.7,82.0,0,0.3333333333333333,0.2222222222222222,-19.3,73.4,72.8,4,0.7272727272727273,0.75,0.6,1,136.10000000000002,-19.900000000000006,137,-33,401828168,2026-01-10,2026,2636,2655
65.4,79.6,0,0.3333333333333333,0.0,-14.2,79.3,83.5,1,0.8,0.1111111111111111,-4.2,1,144.7,-9.999999999999986,156,2,401809322,2026-01-10,2026,2643,2717
67.7,76.0,0,0.42857142857142855,0.1111111111111111,-8.3,74.5,83.4,1,0.5714285714285714,0.2222222222222222,-8.9,1,142.2,0.6000000000000085,113,-5,401806435,2026-01-10,2026,2710,2635
64.1,69.5,1,0.875,0.2222222222222222,-5.4,75.5,64.1,5,0.9090909090909091,0.8333333333333334,11.4,1,139.6,-16.80000000000001,146,-4,401812012,2026-01-10,2026,2619,350
84.5,69.0,4,0.9166666666666666,0.6666666666666666,15.5,76.2,70.5,4,0.7272727272727273,1.0,5.7,1,160.7,9.799999999999997,125,15,401820664,2026-01-10,2026,258,24
73.2,74.1,3,0.875,0.3333333333333333,-0.9,77.0,84.3,0,0.3333333333333333,0.0,-7.3,1,150.2,6.400000000000006,130,10,401808612,2026-01-10,2026,2572,2433
88.9,68.5,4,1.0,0.7142857142857143,20.4,86.4,79.0,3,0.75,0.42857142857142855,7.4,1,175.3,13.0,171,-15,401828167,2026-01-10,2026,202,58
75.7,73.5,2,0.75,0.2222222222222222,2.2,88.1,75.1,3,0.8888888888888888,0.2222222222222222,13.0,1,163.8,-10.799999999999997,121,-21,401823909,2026-01-10,2026,2908,2737
75.7,67.5,5,1.0,0.7142857142857143,8.2,72.2,72.5,4,0.5555555555555556,0.375,-0.3,1,147.9,8.5,170,6,401829196,2026-01-10,2026,2608,265
86.8,73.9,4,0.7272727272727273,0.16666666666666666,12.9,73.4,75.7,2,0.6363636363636364,0.0,-2.3,1,160.2,15.199999999999989,163,-19,401823908,2026-01-10,2026,2515,2427
76.2,75.7,1,0.6666666666666666,0.25,0.5,86.0,83.2,2,0.75,0.2857142857142857,2.8,1,162.2,-2.299999999999997,181,13,401822896,2026-01-10,2026,2752,2507
66.7,71.1,2,0.5555555555555556,0.0,-4.4,83.8,71.5,4,0.8571428571428571,0.8571428571428571,12.3,1,150.5,-16.69999999999999,136,16,401818308,2026-01-10,2026,163,43
79.9,70.9,3,0.8,0.5,9.0,73.6,82.2,0,0.8,0.0,-8.6,1,153.5,17.60000000000001,165,27,401808538,2026-01-10,2026,2502,16
73.6,72.4,2,0.6,0.2,1.2,71.3,68.8,4,0.8181818181818182,0.25,2.5,1,144.89999999999998,-1.3000000000000114,155,-11,401820663,2026-01-10,2026,221,183
85.7,64.6,5,0.9166666666666666,1.0,21.1,75.5,78.2,1,0.5833333333333334,0.6666666666666666,-2.7,1,161.2,23.80000000000001,178,8,401825433,2026-01-10,2026,2509,213
71.9,67.5,5,0.8181818181818182,0.25,4.4,80.7,76.8,3,0.8888888888888888,0.6666666666666666,3.9,1,152.60000000000002,0.5,139,-1,401825430,2026-01-10,2026,135,30
86.4,82.2,2,0.8,0.2,4.2,60.8,90.3,0,0.2,0.0,-29.5,1,147.2,33.7,139,1,401827048,2026-01-10,2026,2504,2400
71.6,71.9,2,0.7272727272727273,0.0,-0.3,78.1,71.9,4,1.0,0.4,6.2,1,149.7,-6.5,145,7,401808164,2026-01-10,2026,145,142
74.9,74.3,3,0.8,0.2727272727272727,0.6,78.9,71.1,4,0.7142857142857143,0.4444444444444444,7.8,1,153.8,-7.200000000000003,140,2,401806433,2026-01-10,2026,2413,2546
64.3,80.3,1,0.42857142857142855,0.0,-16.0,64.8,85.4,2,0.5,0.0,-20.6,1,129.1,4.6000000000000085,139,5,401828688,2026-01-10,2026,2415,2569
69.6,74.3,2,0.6,0.18181818181818182,-4.7,72.3,66.3,4,0.8571428571428571,0.2,6.0,1,141.89999999999998,-10.700000000000003,135,5,401813410,2026-01-10,2026,116,2612
97.2,65.0,5,1.0,1.0,32.2,79.5,75.4,3,0.9090909090909091,0.0,4.1,1,176.7,28.10000000000001,179,-3,401825432,2026-01-10,2026,130,275
87.2,75.9,5,1.0,0.625,11.3,73.4,69.5,2,0.7,0.16666666666666666,3.9,1,160.60000000000002,7.3999999999999915,171,13,401830267,2026-01-10,2026,93,2674
72.0,81.5,2,0.6666666666666666,0.25,-9.5,80.1,72.3,4,1.0,0.2,7.8,1,152.1,-17.299999999999997,167,-13,401808905,2026-01-10,2026,2443,2447
78.0,67.3,4,0.9166666666666666,0.6666666666666666,10.7,79.2,74.4,2,0.7272727272727273,0.4,4.8,1,157.2,5.900000000000006,171,3,401820661,2026-01-10,2026,153,154
76.5,71.8,2,0.75,0.2,4.7,82.9,73.1,3,0.8888888888888888,0.5555555555555556,9.8,1,159.4,-5.1000000000000085,154,-2,401818382,2026-01-10,2026,2437,2449
79.4,84.1,1,0.25,0.36363636363636365,-4.7,70.2,72.0,1,0.75,0.2222222222222222,-1.8,1,149.60000000000002,-2.8999999999999915,165,-9,401812008,2026-01-10,2026,111,119
72.4,74.6,2,0.5,0.1111111111111111,-2.2,80.5,64.1,4,0.8333333333333334,0.3333333333333333,16.4,1,152.9,-18.599999999999994,157,1,401808937,2026-01-10,2026,2466,357
99.1,77.1,5,0.9,0.6,22.0,81.6,68.9,4,1.0,0.42857142857142855,12.7,1,180.7,9.300000000000011,159,7,401808166,2026-01-10,2026,245,201
74.9,71.5,2,0.7142857142857143,0.42857142857142855,3.4,66.7,77.7,1,0.6666666666666666,0.0,-11.0,1,141.60000000000002,14.400000000000006,149,1,401812117,2026-01-10,2026,2378,160
75.6,75.9,2,0.7,0.4,-0.3,74.0,66.3,4,0.8888888888888888,0.8333333333333334,7.7,1,149.6,-8.000000000000014,143,-9,401822894,2026-01-10,2026,46,2550
80.7,72.1,4,0.8,0.5,8.6,72.4,77.3,2,0.625,0.125,-4.9,1,153.10000000000002,13.5,117,21,401809320,2026-01-10,2026,231,2678
76.7,68.7,5,1.0,0.8,8.0,85.4,74.8,4,0.8333333333333334,0.25,10.6,1,162.10000000000002,-2.6000000000000085,166,6,401828365,2026-01-10,2026,2244,2670
78.6,78.3,2,0.42857142857142855,0.2222222222222222,0.3,80.3,73.1,3,0.875,0.0,7.2,1,158.89999999999998,-6.900000000000006,154,4,401807680,2026-01-10,2026,2198,2110
74.5,79.1,3,0.7142857142857143,0.2222222222222222,-4.6,63.8,70.4,3,0.8571428571428571,0.125,-6.6,1,138.3,2.000000000000014,134,-6,401813301,2026-01-10,2026,2363,2099
79.4,75.1,3,0.8333333333333334,0.5,4.3,77.1,69.7,3,0.9285714285714286,0.0,7.4,1,156.5,-3.09999999999998,153,3,401820665,2026-01-10,2026,259,25
80.3,85.2,1,0.42857142857142855,0.3,-4.9,82.7,79.1,4,0.75,0.42857142857142855,3.6,1,163.0,-8.500000000000014,162,6,401809127,2026-01-10,2026,13,302
79.6,68.8,4,0.5833333333333334,0.5,10.8,79.0,69.6,4,0.875,0.8571428571428571,9.4,1,158.6,1.3999999999999915,171,11,401814512,2026-01-10,2026,195,2084
62.7,75.3,2,0.3333333333333333,0.2,-12.6,75.2,80.8,1,0.42857142857142855,0.2222222222222222,-5.6,1,137.9,-7.0,137,3,401820196,2026-01-10,2026,2083,2352
73.5,82.7,1,0.6,0.09090909090909091,-9.2,67.1,68.8,2,0.6666666666666666,0.1,-1.7,1,140.6,-7.5,117,25,401812114,2026-01-10,2026,399,2803
73.5,73.5,2,0.8571428571428571,0.14285714285714285,0.0,73.8,58.8,3,0.5,0.3333333333333333,15.0,1,147.3,-15.0,154,8,401812586,2026-01-10,2026,219,225
84.3,74.0,3,0.7272727272727273,0.6,10.3,67.7,72.8,2,0.25,0.5,-5.1,1,152.0,15.399999999999991,167,35,401828366,2026-01-10,2026,45,2350
85.2,70.4,2,0.9,0.4,14.8,69.0,69.8,2,0.5,0.3333333333333333,-0.8,1,154.2,15.599999999999994,137,13,401820659,2026-01-10,2026,97,103
70.9,78.1,1,0.4444444444444444,0.0,-7.2,80.3,75.3,3,0.8333333333333334,0.18181818181818182,5.0,1,151.2,-12.199999999999989,141,-5,401812116,2026-01-10,2026,2066,2349
67.8,84.9,1,0.6,0.1111111111111111,-17.1,73.0,71.4,4,1.0,0.2222222222222222,1.6,1,140.8,-18.700000000000003,139,9,401827096,2026-01-10,2026,2065,2755
75.1,75.9,2,0.5,0.5,-0.8,82.2,73.1,3,0.7777777777777778,0.875,9.1,1,157.3,-9.90000000000002,154,-2,401830204,2026-01-10,2026,2181,2057
79.6,77.4,2,0.7142857142857143,0.125,2.2,66.7,73.0,0,0.5,0.25,-6.3,1,146.3,8.499999999999986,155,-9,401807682,2026-01-10,2026,91,2453
73.7,73.9,2,0.8,0.2727272727272727,-0.2,79.4,73.2,3,0.8333333333333334,0.375,6.2,1,153.10000000000002,-6.400000000000006,128,-10,401812337,2026-01-10,2026,2330,2115
92.1,73.3,3,0.8181818181818182,0.3333333333333333,18.8,77.7,63.8,5,0.9166666666666666,1.0,13.9,1,169.8,4.8999999999999915,132,-22,401827609,2026-01-10,2026,239,248
67.1,80.4,3,0.7142857142857143,0.1111111111111111,-13.3,79.2,73.0,5,1.0,0.375,6.2,1,146.3,-19.500000000000014,150,-12,401807679,2026-01-10,2026,56,2046
77.1,75.0,2,0.5714285714285714,0.2222222222222222,2.1,79.8,75.5,3,0.4,0.5,4.3,1,156.89999999999998,-2.200000000000003,191,9,401824366,2026-01-10,2026,104,349
72.6,80.8,1,0.4,0.0,-8.2,87.0,86.9,4,1.0,0.09090909090909091,0.1,1,159.6,-8.299999999999997,140,-8,401827138,2026-01-10,2026,2640,2029
85.7,73.2,4,0.8571428571428571,0.5555555555555556,12.5,74.8,75.8,2,0.8,0.14285714285714285,-1.0,1,160.5,13.5,165,1,401808611,2026-01-10,2026,2032,326
83.8,84.4,2,0.8,0.2,-0.6,92.6,77.5,4,0.8461538461538461,0.5,15.1,1,176.39999999999998,-15.700000000000003,168,22,401808161,2026-01-10,2026,2,8
81.3,69.0,4,0.75,0.6666666666666666,12.3,96.2,68.0,5,1.0,1.0,28.2,1,177.5,-15.900000000000006,159,-13,401827612,2026-01-10,2026,2628,12
82.0,83.2,1,0.6,0.6,-1.2,82.7,80.2,3,0.7272727272727273,0.25,2.5,1,164.7,-3.700000000000003,171,3,401827608,2026-01-10,2026,9,2306
70.5,75.5,2,0.5,0.45454545454545453,-5.0,75.2,64.9,3,0.75,0.4444444444444444,10.3,1,145.7,-15.299999999999997,129,5,401808607,2026-01-10,2026,324,2026
71.8,71.4,2,0.8888888888888888,0.14285714285714285,0.4,65.9,66.0,1,0.5714285714285714,0.2222222222222222,-0.1,1,137.7,0.4999999999999858,157,-11,401824386,2026-01-10,2026,44,107
73.9,84.4,1,1.0,0.15384615384615385,-10.5,64.0,86.8,1,0.25,0.1,-22.8,1,137.9,12.299999999999997,139,-11,401827161,2026-01-10,2026,2011,2296
70.9,68.8,2,0.875,0.14285714285714285,2.1,65.4,90.5,0,1.0,0.0,-25.1,1,136.3,27.200000000000003,126,-2,401827202,2026-01-10,2026,2010,2016
91.1,71.4,3,0.7,0.6666666666666666,19.7,94.4,78.1,3,0.8181818181818182,0.5,16.3,1,185.5,3.3999999999999773,144,-10,401814510,2026-01-10,2026,189,2006
62.7,75.5,0,0.3,0.0,-12.8,82.3,67.5,4,0.9090909090909091,0.5,14.8,1,145.0,-27.599999999999994,140,-42,401820561,2026-01-10,2026,2005,167
66.9,66.8,3,0.7142857142857143,0.625,0.1,73.0,75.5,3,0.7777777777777778,0.42857142857142855,-2.5,1,139.9,2.6000000000000085,154,10,401805166,2026-01-10,2026,250,2000
81.7,74.1,1,0.6,0.5,7.6,68.0,69.6,1,0.4444444444444444,0.0,-1.6,1,149.7,9.200000000000003,150,8,401814511,2026-01-10,2026,113,2050
73.1,80.2,0,0.5,0.1,-7.1,89.4,77.4,3,0.9090909090909091,0.5,12.0,1,162.5,-19.10000000000001,172,2,401814514,2026-01-10,2026,2117,2309
80.2,70.8,3,0.8333333333333334,0.2,9.4,68.1,59.1,3,0.8,0.6666666666666666,9.0,1,148.3,0.4000000000000128,144,6,401830233,2026-01-10,2026,71,2460
84.4,74.3,3,0.875,0.4,10.1,95.1,65.9,5,0.9285714285714286,0.5,29.2,1,179.5,-19.09999999999998,166,-2,401823906,2026-01-10,2026,2127,2272
78.9,74.4,2,0.8888888888888888,0.5,4.5,70.4,64.9,2,0.6923076923076923,0.0,5.5,1,149.3,-1.0,158,-4,401828364,2026-01-10,2026,179,2230
78.8,82.5,2,0.6363636363636364,0.0,-3.7,80.0,70.8,4,0.75,0.5,9.2,1,158.8,-12.900000000000006,182,-44,401820658,2026-01-10,2026,52,152
72.6,71.6,4,0.8,0.2,1.0,86.2,76.2,3,0.8181818181818182,0.0,10.0,1,158.8,-9.0,150,8,401804876,2026-01-10,2026,2623,2229
78.6,77.7,2,0.5555555555555556,0.2857142857142857,0.9,85.2,75.0,3,1.0,0.2222222222222222,10.2,1,163.8,-9.300000000000011,161,-7,401807681,2026-01-10,2026,526,288
